CRN,Course,Sec,Seats,Title,Days,Times,Instructor,Loc,Class Info
27863,HTEC 60G,01Z,Open,"Advanced Medical Terminology IView FootnoteHTEC 060G.-01Z: This is an online class with scheduled meetings.  Students must have access to a computer, the internet and an individual email address. We recommend a laptop or desktop computer to successfully complete the course; a tablet or phone may not be adequate for all assignments and tests. Most De Anza classes will use the Canvas course management system. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382. The Student Online Resources hub with extensive information and tips can be found at deanza.edu/online-ed/students/remotelearning .",·T·····,09:30 AM-11:20 AM,Susan Schmitz,ONLINE,OL Download Syllabus for HTEC 60G 01Z 
25362,HTEC 61,01Z,Open,"Medical CommunicationsView FootnoteHTEC-061.-01Z: This is an online lecture, laboratory class. The lecture and lab meet each week as noted in the class listing. Students must have access to a computer, the internet and an individual email address. Most De Anza classes will use the Canvas course management system. We recommend a laptop or desktop computer to successfully complete the course; a tablet or phone may not be adequate for all assignments and tests. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382. The Student Online Resources hub with extensive information and tips can be found at deanza.edu/online-ed/students/remotelearning  .
",·T·····,05:30 PM-06:20 PM,Roy Shurtliff,ONLINE,OL 
LAB,·T·····,06:30 PM-08:20 PM,,,,,,,
24836,HTEC 72,61Z,Open,"Medical Office Financial ProceduresView FootnoteHTEC-072.-61: Students must be concurrently enrolled in HTEC 101D. This is an online lecture, laboratory class. The lecture and lab meet each week as noted in the class listing. Students must have access to a computer, the internet and an individual email address. Most De Anza classes will use the Canvas course management system. We recommend a laptop or desktop computer to successfully complete the course; a tablet or phone may not be adequate for all assignments and tests. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382. The Student Online Resources hub with extensive information and tips can be found at deanza.edu/online-ed/students/remotelearning .",··W····,06:00 PM-06:50 PM,Sunita Rangwala,ONLINE,OL 
LAB,··W····,07:00 PM-08:50 PM,,,,,,,
23705,HTEC 73,01Z,Open,"Medical Law and EthicsView FootnoteHTEC-073.-01Z: This is an online class that meets each week on scheduled days and times as noted in the class listing. Students must have access to a computer, the internet and an individual email address. Most De Anza classes will use the Canvas course management system. We recommend a laptop or desktop computer to successfully complete the course; a tablet or phone may not be adequate for all assignments and tests. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382. The Student Online Resources hub with extensive information and tips can be found at deanza.edu/online-ed/students/remotelearning .",···R···,05:30 PM-08:20 PM,Roy Shurtliff,ONLINE,OL 
25365,HTEC 74A,01Z,Open,"Medical Transcription with Editing IView FootnoteHTEC-074A-01Z: This is an online lecture, laboratory class. The lecture and lab meet each week as noted in the class listing. Students must have access to a computer, the internet and an individual email address. Most De Anza classes will use the Canvas course management system. We recommend a laptop or desktop computer to successfully complete the course; a tablet or phone may not be adequate for all assignments and tests. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382. The Student Online Resources hub with extensive information and tips can be found at deanza.edu/online-ed/students/remotelearning .",·······,TBA-TBA,Roy Shurtliff,ONLINE,OL 
LAB,·······,TBA-TBA,,,,,,,
26800,HTEC 75,01Z,Open,"Electronic Health RecordsView FootnoteHTEC D075.-01Z: This is an online class that meets each week on scheduled days and times as noted in the class listing. Students must have access to a computer, the internet and an individual email address. Most De Anza classes will use the Canvas course management system. We recommend a laptop or desktop computer to successfully complete the course; a tablet or phone may not be adequate for all assignments and tests. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382. The Student Online Resources hub with extensive information and tips can be found at deanza.edu/online-ed/students/remotelearning  .",M······,06:00 PM-06:50 PM,Marjorie Guanzon,ONLINE,OL 
LAB,M······,07:00 PM-08:50 PM,,,,,,,
01179,HTEC 80A,01Z,Open,"Clinical Hematology LectureView FootnoteHTEC-080A-01Z: To enroll in this class there is a selective admission process. For admission information email MLT Program Director:  MLTprogram@fhda.edu.  This course requires a co-requisite, must be taken with HTEC-80. This is an online class that meets each week on scheduled days and times as noted in the class listing.  Exams may be given on campus (face-to face). Students may be required to mask for face-to-face meetings.   Students must have access to a computer, the internet, and an individual email address. Most De Anza classes will use the Canvas course management system. We recommend a laptop or desktop computer to successfully complete the course; a tablet or phone may not be adequate for all assignments and tests. Information about Canvas and Online Education Orientation can be found in Canvas on the Student Resources page: https://deanza.instructure.com/courses/3382. The Student Online Resources hub with extensive information and tips can be found at deanza.edu/online-ed/students/remotelearning.",M······,05:30 PM-09:45 PM,Thuy Pinheiro,ONLINE,OL 
